wrestling,,,1904 St. Louis,1,Isidor Niflot,United States,
wrestling,,,1960 Rome,2,Hamit Kaplan,Turkey,
wrestling,,,1960 Rome,3,Savkuds Dzarasov,Soviet Union,
wrestling,,,1964 Tokyo,1,Aleksandr Ivanitsky,Soviet Union,
wrestling,,,1964 Tokyo,2,Lyutvi Ahmedov,Bulgaria,
wrestling,,,1964 Tokyo,3,Hamit Kaplan,Turkey,
wrestling,,,1968 Mexico City,1,Aleksandr Medved,Soviet Union,
wrestling,,,1968 Mexico City,2,Osman Duraliev,Bulgaria,
wrestling,,,1968 Mexico City,3,Wilfried Dietrich,West Germany,
wrestling,,,1972 Munich,1,Ivan Yarygin,Soviet Union,
wrestling,,,1972 Munich,2,Khorloogiin Bayanmönkh,Mongolia,
wrestling,,,1972 Munich,3,József Csatári,Hungary,
wrestling,,,1976 Montreal,1,Ivan Yarygin,Soviet Union,
wrestling,,,1976 Montreal,2,Russell Hellickson,United States,
wrestling,,,1976 Montreal,3,Dimo Kostov,Bulgaria,
wrestling,,,1980 Moscow,1,Illya Mate,Soviet Union,
wrestling,,,1980 Moscow,2,Slavcho Chervenkov,Bulgaria,
wrestling,,,1980 Moscow,3,Július Strnisko,Czechoslovakia,
wrestling,,,1984 Los Angeles,1,Lou Banach,United States,
wrestling,,,1984 Los Angeles,2,Joseph Atiyeh,Syria,
wrestling,,,1984 Los Angeles,3,Vasile Puşcaşu,Romania,
wrestling,,,1988 Seoul,1,Vasile Puşcaşu,Romania,
wrestling,,,1988 Seoul,2,Leri Khabelov,Soviet Union,
wrestling,,,1988 Seoul,3,William Scherr,United States,
wrestling,,,1992 Barcelona,1,Leri Khabelov,Unified Team,
wrestling,,,1992 Barcelona,2,Heiko Balz,Germany,
wrestling,,,1992 Barcelona,3,Ali Kayalı,Turkey,
wrestling,,,1996 Atlanta,1,Kurt Angle,United States,
wrestling,,,1996 Atlanta,2,Abbas Jadidi,Iran,
wrestling,,,1996 Atlanta,3,Arawat Sabejew,Germany,
wrestling,,,2000 Sydney,1,Sagid Murtazaliev,Russia,
wrestling,,,2000 Sydney,2,Islam Bairamukov,Kazakhstan,
wrestling,,,2000 Sydney,3,Eldar Kurtanidze,Georgia,
wrestling,,,2004 Athens,1,Khadjimourat Gatsalov,Russia,
wrestling,,,2004 Athens,2,Magomed Ibragimov,Uzbekistan,
wrestling,,,2004 Athens,3,Alireza Heidari,Iran,
wrestling,,,2008 Beijing,1,Shirvani Muradov,Russia,
wrestling,,,2008 Beijing,2,Taimuraz Tigiyev,Kazakhstan,
wrestling,,,2008 Beijing,3,Giorgi Gogshelidze,Georgia,
wrestling,,,2008 Beijing,3,Khetag Gazyumov,Azerbaijan,
wrestling,,,2012 London,1,Jake Varner,United States,
wrestling,,,2012 London,2,Valerii Andriitsev,Ukraine,
wrestling,,,2012 London,3,Giorgi Gogshelidze,Georgia,
wrestling,,,2012 London,3,Khetag Gazyumov,Azerbaijan,
wrestling,,,1972 Munich,1,Aleksandr Medved,Soviet Union,
wrestling,,,1972 Munich,2,Osman Duraliev,Bulgaria,
wrestling,,,1972 Munich,3,Chris Taylor,United States,
wrestling,,,1976 Montreal,1,Soslan Andiyev,Soviet Union,
wrestling,,,1976 Montreal,2,József Balla,Hungary,
wrestling,,,1976 Montreal,3,Ladislau Şimon,Romania,
wrestling,,,1980 Moscow,1,Soslan Andiyev,Soviet Union,
wrestling,,,1980 Moscow,2,József Balla,Hungary,
wrestling,,,1980 Moscow,3,Adam Sandurski,Poland,
wrestling,,,1984 Los Angeles,1,Bruce Baumgartner,United States,
wrestling,,,1984 Los Angeles,2,Robert Molle,Canada,
wrestling,,,1984 Los Angeles,3,Ayhan Taşkın,Turkey,
wrestling,,,1988 Seoul,1,David Gobejishvili,Soviet Union,
wrestling,,,1988 Seoul,2,Bruce Baumgartner,United States,
wrestling,,,1988 Seoul,3,Andreas Schröder,East Germany,
wrestling,,,1992 Barcelona,1,Bruce Baumgartner,United States,
wrestling,,,1992 Barcelona,2,Jeffrey Thue,Canada,
wrestling,,,1992 Barcelona,3,David Gobejishvili,Unified Team,
wrestling,,,1996 Atlanta,1,Mahmut Demir,Turkey,
wrestling,,,1996 Atlanta,2,Aleksey Medvedev,Belarus,
wrestling,,,1996 Atlanta,3,Bruce Baumgartner,United States,
wrestling,,,2000 Sydney,1,David Musuľbes,Russia,
wrestling,,,2000 Sydney,2,Artur Taymazov,Uzbekistan,
wrestling,,,2000 Sydney,3,Alexis Rodríguez,Cuba,
wrestling,,,2004 Athens,1,Artur Taymazov,Uzbekistan,
wrestling,,,2004 Athens,2,Alireza Rezaei,Iran,
wrestling,,,2004 Athens,3,Aydın Polatçı,Turkey,
wrestling,,,2008 Beijing,1,Artur Taymazov,Uzbekistan,
wrestling,,,2008 Beijing,2,Bakhtiyar Akhmedov,Russia,
wrestling,,,2008 Beijing,3,David Musuľbes,Slovakia,
wrestling,,,2008 Beijing,3,Marid Mutalimov,Kazakhstan,
wrestling,,,2012 London,1,Artur Taymazov,Uzbekistan,
wrestling,,,2012 London,2,Davit Modzmanashvili,Georgia,
wrestling,,,2012 London,3,Komeil Ghasemi,Iran,
wrestling,,,2012 London,3,Bilyal Makhov,Russia,
wrestling,,,2004 Athens,1,Irina Merleni,Ukraine,
wrestling,,,2004 Athens,2,Chiharu Icho,Japan,
wrestling,,,2004 Athens,3,Patricia Miranda,United States,
wrestling,,,2008 Beijing,1,Carol Huynh,Canada,
wrestling,,,2008 Beijing,2,Chiharu Icho,Japan,
wrestling,,,2008 Beijing,3,Mariya Stadnik,Azerbaijan,
wrestling,,,2008 Beijing,3,Irina Merleni,Ukraine,
wrestling,,,2012 London,1,Hitomi Obara,Japan,
wrestling,,,2012 London,2,Mariya Stadnik,Azerbaijan,
wrestling,,,2012 London,3,Clarissa Chun,United States,
wrestling,,,2012 London,3,Carol Huynh,Canada,
wrestling,,,2004 Athens,1,Kaori Icho,Japan,
wrestling,,,2004 Athens,2,Sara McMann,United States,
wrestling,,,2004 Athens,3,Lise Legrand,France,
wrestling,,,2008 Beijing,1,Kaori Icho,Japan,
wrestling,,,2008 Beijing,2,Alena Kartashova,Russia,
wrestling,,,2008 Beijing,3,Randi Miller,United States,
wrestling,,,2008 Beijing,3,Yelena Shalygina,Kazakhstan,
wrestling,,,2012 London,1,Kaori Icho,Japan,
wrestling,,,2012 London,2,Jing Ruixue,China,
wrestling,,,2012 London,3,Lubov Volosova,Russia,
wrestling,,,2012 London,3,Soronzonboldyn Battsetseg,Mongolia,
wrestling,,,2004 Athens,1,Wang Xu,China,
wrestling,,,2004 Athens,2,Guzel Manyurova,Russia,
wrestling,,,2004 Athens,3,Kyoko Hamaguchi,Japan,
wrestling,,,2008 Beijing,1,Wang Jiao,China,
wrestling,,,2008 Beijing,2,Stanka Zlateva,Bulgaria,
wrestling,,,2008 Beijing,3,Kyoko Hamaguchi,Japan,
wrestling,,,2008 Beijing,3,Agnieszka Wieszczek,Poland,
wrestling,,,2012 London,1,Natalia Vorobieva,Russia,
wrestling,,,2012 London,2,Stanka Zlateva,Bulgaria,
wrestling,,,2012 London,3,Guzel Manyurova,Kazakhstan,
wrestling,,,2012 London,3,Maider Unda,Spain,
wrestling,,,1904 St. Louis,1,Robert Curry,United States,
wrestling,,,1904 St. Louis,2,John Hein,United States,
wrestling,,,1904 St. Louis,3,Gustav Thiefenthaler,United States,
wrestling,,,1972 Munich,1,Roman Dmitriyev,Soviet Union,
wrestling,,,1972 Munich,2,Ognyan Nikolov,Bulgaria,
wrestling,,,1972 Munich,3,Ebrahim Javadi,Iran,
wrestling,,,1976 Montreal,1,Hasan Isaev,Bulgaria,
wrestling,,,1976 Montreal,2,Roman Dmitriyev,Soviet Union,
wrestling,,,1976 Montreal,3,Akira Kudo,Japan,
wrestling,,,1980 Moscow,1,Claudio Pollio,Italy,
wrestling,,,1980 Moscow,2,Jang Se-Hong,North Korea,
wrestling,,,1980 Moscow,3,Sergei Kornilayev,Soviet Union,
wrestling,,,1984 Los Angeles,1,Bobby Weaver,United States,
wrestling,,,1984 Los Angeles,2,Takashi Irie,Japan,
wrestling,,,1984 Los Angeles,3,Son Gab-Do,South Korea,
wrestling,,,1988 Seoul,1,Takashi Kobayashi,Japan,
wrestling,,,1988 Seoul,2,Ivan Tzonov,Bulgaria,
wrestling,,,1988 Seoul,3,Sergei Karamchakov,Soviet Union,
wrestling,,,1992 Barcelona,1,Kim Il,North Korea,
wrestling,,,1992 Barcelona,2,Kim Jong-Shin,South Korea,
wrestling,,,1992 Barcelona,3,Vougar Oroudjov,Unified Team,
wrestling,,,1996 Atlanta,1,Kim Il,North Korea,
wrestling,,,1996 Atlanta,2,Armen Mkrtchyan,Armenia,
wrestling,,,1996 Atlanta,3,Alexis Vila,Cuba,
wrestling,,,1904 St. Louis,1,George Mehnert,United States,
wrestling,,,1904 St. Louis,2,Gustave Bauer,United States,
wrestling,,,1904 St. Louis,3,William Nelson,United States,
wrestling,,,1948 London,1,Lennart Viitala,Finland,
wrestling,,,1948 London,2,Halit Balamir,Turkey,
wrestling,,,1948 London,3,Thure Johansson,Sweden,
wrestling,,,1952 Helsinki,1,Hasan Gemici,Turkey,
wrestling,,,1952 Helsinki,2,Yushu Kitano,Japan,
wrestling,,,1952 Helsinki,3,Mahmoud Mollaghasemi,Iran,
wrestling,,,1956 Melbourne,1,Mirian Tsalkalamanidze,Soviet Union,
wrestling,,,1956 Melbourne,2,Mohammad Ali Khojastehpour,Iran,
wrestling,,,1956 Melbourne,3,Hüseyin Akbaş,Turkey,
wrestling,,,1960 Rome,1,Ahmet Bilek,Turkey,
wrestling,,,1960 Rome,2,Masayuki Matsubara,Japan,
wrestling,,,1960 Rome,3,Ebrahim Seifpour,Iran,
wrestling,,,1964 Tokyo,1,Yoshikatsu Yoshida,Japan,
wrestling,,,1964 Tokyo,2,Chang Chang-Sun,South Korea,
wrestling,,,1964 Tokyo,3,Ali Akbar Heidari,Iran,
wrestling,,,1968 Mexico City,1,Shigeo Nakata,Japan,
wrestling,,,1968 Mexico City,2,Richard Sanders,United States,
wrestling,,,1968 Mexico City,3,Chimedbazaryn Damdinsharav,Mongolia,
wrestling,,,1972 Munich,1,Kiyomi Kato,Japan,
wrestling,,,1972 Munich,2,Arsen Alakhverdiyev,Soviet Union,
wrestling,,,1972 Munich,3,Kim Gwong-Hyong,North Korea,
wrestling,,,1976 Montreal,1,Yuji Takada,Japan,
wrestling,,,1976 Montreal,2,Alexander Ivanov,Soviet Union,
wrestling,,,1976 Montreal,3,Jeon Hae-Sup,South Korea,
wrestling,,,1980 Moscow,1,Anatoli Beloglazov,Soviet Union,
wrestling,,,1980 Moscow,2,Władysław Stecyk,Poland,
wrestling,,,1980 Moscow,3,Nermedin Selimov,Bulgaria,
wrestling,,,1984 Los Angeles,1,Shaban Trstena,Yugoslavia,
wrestling,,,1984 Los Angeles,2,Kim Jong-kyu,South Korea,
wrestling,,,1984 Los Angeles,3,Yuji Takada,Japan,
wrestling,,,1988 Seoul,1,Mitsuru Sato,Japan,
wrestling,,,1988 Seoul,2,Shaban Trstena,Yugoslavia,
wrestling,,,1988 Seoul,3,Vladimir Toguzov,Soviet Union,
wrestling,,,1992 Barcelona,1,Li Hak-Son,North Korea,
wrestling,,,1992 Barcelona,2,Zeke Jones,United States,
wrestling,,,1992 Barcelona,3,Valentin Yordanov,Bulgaria,
wrestling,,,1996 Atlanta,1,Valentin Yordanov,Bulgaria,
wrestling,,,1996 Atlanta,2,Namig Abdullayev,Azerbaijan,
wrestling,,,1996 Atlanta,3,Maulen Mamyrov,Kazakhstan,
wrestling,,,2000 Sydney,1,Namig Abdullayev,Azerbaijan,
wrestling,,,2000 Sydney,2,Sammie Henson,United States,
wrestling,,,2000 Sydney,3,Amiran Kardanov,Greece,
wrestling,,,1904 St. Louis,1,Benjamin Bradshaw,United States,
wrestling,,,1904 St. Louis,2,Theodore McLear,United States,
wrestling,,,1904 St. Louis,3,Charles Clapper,United States,
wrestling,,,1908 London,1,George Dole,United States,
wrestling,,,1908 London,2,James Slim,Great Britain,
wrestling,,,1908 London,3,William McKie,Great Britain,
wrestling,,,1920 Antwerp,1,Charles Ackerly,United States,
wrestling,,,1920 Antwerp,2,Samuel Gerson,United States,
wrestling,,,1920 Antwerp,3,Philip Bernard,Great Britain,
wrestling,,,1924 Paris,1,Robin Reed,United States,
wrestling,,,1924 Paris,2,Chester Newton,United States,
wrestling,,,1924 Paris,3,Katsutoshi Naito,Japan,
wrestling,,,1928 Amsterdam,1,Allie Morrison,United States,
wrestling,,,1928 Amsterdam,2,Kustaa Pihlajamäki,Finland,
wrestling,,,1928 Amsterdam,3,Hans Minder,Switzerland,
wrestling,,,1932 Los Angeles,1,Hermanni Pihlajamäki,Finland,
wrestling,,,1932 Los Angeles,2,Edgar Nemir,United States,
wrestling,,,1932 Los Angeles,3,Einar Karlsson,Sweden,
wrestling,,,1936 Berlin,1,Kustaa Pihlajamäki,Finland,
wrestling,,,1936 Berlin,2,Francis Millard,United States,
wrestling,,,1936 Berlin,3,Gösta Frändfors,Sweden,
wrestling,,,1948 London,1,Gazanfer Bilge,Turkey,
wrestling,,,1948 London,2,Ivar Sjölin,Sweden,
wrestling,,,1948 London,3,Adolf Müller,Switzerland,
wrestling,,,1952 Helsinki,1,Bayram Şit,Turkey,
wrestling,,,1952 Helsinki,2,Nasser Givehchi,Iran,
wrestling,,,1952 Helsinki,3,Josiah Henson,United States,
wrestling,,,1956 Melbourne,1,Shozo Sasahara,Japan,
wrestling,,,1956 Melbourne,2,Joseph Mewis,Belgium,
wrestling,,,1956 Melbourne,3,Erkki Penttilä,Finland,
wrestling,,,1960 Rome,1,Mustafa Dağıstanlı,Turkey,
wrestling,,,1960 Rome,2,Stancho Kolev,Bulgaria,
wrestling,,,1960 Rome,3,Vladimir Rubashvili,Soviet Union,
wrestling,,,1964 Tokyo,1,Osamu Watanabe,Japan,
wrestling,,,1964 Tokyo,2,Stancho Kolev,Bulgaria,
wrestling,,,1964 Tokyo,3,Nodar Khokhashvili,Soviet Union,
wrestling,,,1968 Mexico City,1,Masaaki Kaneko,Japan,
wrestling,,,1968 Mexico City,2,Enyu Todorov,Bulgaria,
wrestling,,,1968 Mexico City,3,Shamseddin Seyed-Abbasi,Iran,
wrestling,,,1972 Munich,1,Zagalav Abdulbekov,Soviet Union,
wrestling,,,1972 Munich,2,Vehbi Akdağ,Turkey,
wrestling,,,1972 Munich,3,Ivan Krastev,Bulgaria,
wrestling,,,1976 Montreal,1,Yang Jung-Mo,South Korea,
wrestling,,,1976 Montreal,2,Zevegiin Oidov,Mongolia,
wrestling,,,1976 Montreal,3,Gene Davis,United States,
wrestling,,,1980 Moscow,1,Magomedgasan Abushev,Soviet Union,
wrestling,,,1980 Moscow,2,Miho Dukov,Bulgaria,
wrestling,,,1980 Moscow,3,Georgios Hatziioannidis,Greece,
wrestling,,,1984 Los Angeles,1,Randall Lewis,United States,
wrestling,,,1984 Los Angeles,2,Kosei Akaishi,Japan,
wrestling,,,1984 Los Angeles,3,Lee Jung-Keun,South Korea,
wrestling,,,1988 Seoul,1,John Smith,United States,
wrestling,,,1988 Seoul,2,Stepan Sarkisyan,Soviet Union,
wrestling,,,1988 Seoul,3,Simeon Shterev,Bulgaria,
wrestling,,,1992 Barcelona,1,John Smith,United States,
wrestling,,,1992 Barcelona,2,Askari Mohammadian,Iran,
wrestling,,,1992 Barcelona,3,Lázaro Reinoso,Cuba,
wrestling,,,1996 Atlanta,1,Tom Brands,United States,
wrestling,,,1996 Atlanta,2,Jang Jae-Sung,South Korea,
wrestling,,,1996 Atlanta,3,Elbrus Tedeyev,Ukraine,
wrestling,,,2000 Sydney,1,Murad Umakhanov,Russia,
wrestling,,,2000 Sydney,2,Serafim Barzakov,Bulgaria,
wrestling,,,2000 Sydney,3,Jang Jae-Sung,South Korea,
wrestling,,,2004 Athens,1,Yandro Quintana,Cuba,
wrestling,,,2004 Athens,2,Masoud Mostafa-Jokar,Iran,
wrestling,,,2004 Athens,3,Kenji Inoue,Japan,
wrestling,,,2008 Beijing,1,Mavlet Batirov,Russia,
wrestling,,,2008 Beijing,2,Vasyl Fedoryshyn,Ukraine,
wrestling,,,2008 Beijing,3,Morad Mohammadi,Iran,
wrestling,,,2008 Beijing,3,Kenichi Yumoto,Japan,
wrestling,,,2012 London,1,Toghrul Asgarov,Azerbaijan,
wrestling,,,2012 London,2,Besik Kudukhov,Russia,
wrestling,,,2012 London,3,Coleman Scott,United States,
wrestling,,,2012 London,3,Yogeshwar Dutt,India,
wrestling,,,1920 Antwerp,1,Anders Larsson,Sweden,
wrestling,,,1920 Antwerp,2,Charles Courant,Switzerland,
wrestling,,,1920 Antwerp,3,Walter Maurer,United States,
wrestling,,,1924 Paris,1,John Spellman,United States,
wrestling,,,1924 Paris,2,Rudolf Svensson,Sweden,
wrestling,,,1924 Paris,3,Charles Courant,Switzerland,
wrestling,,,1928 Amsterdam,1,Thure Sjöstedt,Sweden,
wrestling,,,1928 Amsterdam,2,Arnold Bögli,Switzerland,
wrestling,,,1928 Amsterdam,3,Henri Lefèbre,France,
wrestling,,,1932 Los Angeles,1,Peter Mehringer,United States,
wrestling,,,1932 Los Angeles,2,Thure Sjöstedt,Sweden,
wrestling,,,1932 Los Angeles,3,Eddie Scarf,Australia,
wrestling,,,1936 Berlin,1,Knut Fridell,Sweden,
wrestling,,,1936 Berlin,2,August Neo,Estonia,
wrestling,,,1936 Berlin,3,Erich Siebert,Germany,
wrestling,,,1948 London,1,Henry Wittenberg,United States,
wrestling,,,1948 London,2,Fritz Stöckli,Switzerland,
wrestling,,,1948 London,3,Bengt Fahlqvist,Sweden,
wrestling,,,1952 Helsinki,1,Viking Palm,Sweden,
wrestling,,,1952 Helsinki,2,Henry Wittenberg,United States,
wrestling,,,1952 Helsinki,3,Adil Atan,Turkey,
wrestling,,,1956 Melbourne,1,Gholamreza Takhti,Iran,
wrestling,,,1956 Melbourne,2,Boris Kulayev,Soviet Union,
wrestling,,,1956 Melbourne,3,Peter Blair,United States,
wrestling,,,1960 Rome,1,İsmet Atlı,Turkey,
wrestling,,,1960 Rome,2,Gholamreza Takhti,Iran,
wrestling,,,1960 Rome,3,Anatoly Albul,Soviet Union,
wrestling,,,1964 Tokyo,1,Aleksandr Medved,Soviet Union,
wrestling,,,1964 Tokyo,2,Ahmet Ayık,Turkey,
wrestling,,,1964 Tokyo,3,Said Mustafov,Bulgaria,
wrestling,,,1968 Mexico City,1,Ahmet Ayık,Turkey,
wrestling,,,1968 Mexico City,2,Shota Lomidze,Soviet Union,
wrestling,,,1968 Mexico City,3,József Csatári,Hungary,
wrestling,,,1972 Munich,1,Ben Peterson,United States,
wrestling,,,1972 Munich,2,Gennadi Strakhov,Soviet Union,
wrestling,,,1972 Munich,3,Károly Bajkó,Hungary,
wrestling,,,1976 Montreal,1,Levan Tediashvili,Soviet Union,
wrestling,,,1976 Montreal,2,Ben Peterson,United States,
wrestling,,,1976 Montreal,3,Stelică Morcov,Romania,
wrestling,,,1980 Moscow,1,Sanasar Oganisyan,Soviet Union,
wrestling,,,1980 Moscow,2,Uwe Neupert,East Germany,
wrestling,,,1980 Moscow,3,Aleksander Cichoń,Poland,
wrestling,,,1984 Los Angeles,1,Ed Banach,United States,
wrestling,,,1984 Los Angeles,2,Akira Ota,Japan,
wrestling,,,1984 Los Angeles,3,Noel Loban,Great Britain,
wrestling,,,1988 Seoul,1,Makharbek Khadartsev,Soviet Union,
wrestling,,,1988 Seoul,2,Akira Ota,Japan,
wrestling,,,1988 Seoul,3,Kim Tae-woo,South Korea,
wrestling,,,1992 Barcelona,1,Makharbek Khadartsev,Unified Team,
wrestling,,,1992 Barcelona,2,Kenan Şimşek,Turkey,
wrestling,,,1992 Barcelona,3,Christopher Campbell,United States,
wrestling,,,1996 Atlanta,1,Rasoul Khadem,Iran,
wrestling,,,1996 Atlanta,2,Makharbek Khadartsev,Russia,
wrestling,,,1996 Atlanta,3,Eldar Kurtanidze,Georgia,
wrestling,,,2004 Athens,1,Saori Yoshida,Japan,
wrestling,,,2004 Athens,2,Tonya Verbeek,Canada,
wrestling,,,2004 Athens,3,Anna Gomis,France,
wrestling,,,2008 Beijing,1,Saori Yoshida,Japan,
wrestling,,,2008 Beijing,2,Xu Li,China,
wrestling,,,2008 Beijing,3,Jackeline Rentería,Colombia,
wrestling,,,2008 Beijing,3,Tonya Verbeek,Canada,
wrestling,,,2012 London,1,Saori Yoshida,Japan,
wrestling,,,2012 London,2,Tonya Verbeek,Canada,
wrestling,,,2012 London,3,Jackeline Rentería,Colombia,
wrestling,,,2012 London,3,Yuliya Ratkevich,Azerbaijan,
